id,transactionDate,description,reference,amount,postingPlat,accountDr,accountCr,entriesCount,inactive,deleted,createdBy,createdAt,updatedBy,updatedAt
845,2023-09-29,"Savings by Art Venere",Savings,292891.00,TWOENTRY,7,19,2,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:14.133Z,DEMO@sunday.adegboye,2024-09-16T20:11:14.133Z
846,2023-09-29,"Savings by Leota Dilliard",Savings,596378.00,TWOENTRY,7,19,2,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:14.133Z,DEMO@sunday.adegboye,2024-09-16T20:11:14.133Z
847,2023-09-30,"Savings by Kris Marrier",Savings,681382.00,TWOENTRY,8,19,2,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:14.133Z,DEMO@sunday.adegboye,2024-09-16T20:11:14.133Z
848,2023-09-30,"Savings by Donette Foller",Savings,545521.00,TWOENTRY,7,19,2,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:14.133Z,DEMO@sunday.adegboye,2024-09-16T20:11:14.133Z
849,2023-10-02,"Savings by Mitsue Tollner",Savings,608261.00,TWOENTRY,7,19,2,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:14.133Z,DEMO@sunday.adegboye,2024-09-16T20:11:14.133Z
850,2023-10-02,"Payment for Bank Charges expenses",Expenses,118983.00,TWOENTRY,51,7,2,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:14.133Z,DEMO@sunday.adegboye,2024-09-16T20:11:14.133Z
851,2023-10-03,"Savings by Lenna Paprocki",Savings,103755.00,TWOENTRY,7,19,2,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:14.133Z,DEMO@sunday.adegboye,2024-09-16T20:11:14.133Z
852,2023-10-07,"Savings by Donette Foller",Savings,620627.00,TWOENTRY,8,19,2,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:14.133Z,DEMO@sunday.adegboye,2024-09-16T20:11:14.133Z
853,2023-10-08,"Payment for Medical Expenses expenses",Expenses,62074.00,TWOENTRY,46,7,2,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:14.133Z,DEMO@sunday.adegboye,2024-09-16T20:11:14.133Z
854,2023-10-10,"Loan repayment by Mitsue Tollner","Loan repayment",120120.00,TWOENTRY,8,13,2,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:14.133Z,DEMO@sunday.adegboye,2024-09-16T20:11:14.133Z
855,2023-10-10,"Loan repayment by Sage Wieser","Loan repayment",189420.00,TWOENTRY,7,13,2,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:14.133Z,DEMO@sunday.adegboye,2024-09-16T20:11:14.133Z
856,2023-10-10,"Loan repayment by Kris Marrier","Loan repayment",150700.00,TWOENTRY,7,13,2,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:14.133Z,DEMO@sunday.adegboye,2024-09-16T20:11:14.133Z
857,2023-10-10,"Loan repayment by Simona Morasca","Loan repayment",163460.00,TWOENTRY,7,13,2,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:14.133Z,DEMO@sunday.adegboye,2024-09-16T20:11:14.133Z
858,2023-10-10,"Loan repayment by James Butt","Loan repayment",136840.00,TWOENTRY,8,13,2,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:14.133Z,DEMO@sunday.adegboye,2024-09-16T20:11:14.133Z
859,2023-10-10,"Loan repayment by Lenna Paprocki","Loan repayment",132660.00,TWOENTRY,7,13,2,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:14.133Z,DEMO@sunday.adegboye,2024-09-16T20:11:14.133Z
860,2023-10-10,"Loan repayment by Leota Dilliard","Loan repayment",184360.00,TWOENTRY,8,13,2,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:14.133Z,DEMO@sunday.adegboye,2024-09-16T20:11:14.133Z
861,2023-10-10,"Loan repayment by Art Venere","Loan repayment",196680.00,TWOENTRY,8,13,2,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:14.133Z,DEMO@sunday.adegboye,2024-09-16T20:11:14.133Z
862,2023-10-10,"Loan repayment by Josephine Darakjy","Loan repayment",177540.00,TWOENTRY,8,13,2,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:14.133Z,DEMO@sunday.adegboye,2024-09-16T20:11:14.133Z
863,2023-10-10,"Loan repayment by Donette Foller","Loan repayment",200420.00,TWOENTRY,7,13,2,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:14.133Z,DEMO@sunday.adegboye,2024-09-16T20:11:14.133Z
864,2023-10-11,"Payment for Insurance Premium expenses",Expenses,338300.00,TWOENTRY,37,7,2,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:14.133Z,DEMO@sunday.adegboye,2024-09-16T20:11:14.133Z
865,2023-10-11,"Payment for Professional and Legal expenses expenses",Expenses,246428.00,TWOENTRY,45,7,2,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:14.133Z,DEMO@sunday.adegboye,2024-09-16T20:11:14.133Z
866,2023-10-13,"Savings by Kris Marrier",Savings,239355.00,TWOENTRY,8,19,2,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:14.133Z,DEMO@sunday.adegboye,2024-09-16T20:11:14.133Z
867,2023-10-13,"Savings by Sage Wieser",Savings,497194.00,TWOENTRY,7,19,2,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:14.133Z,DEMO@sunday.adegboye,2024-09-16T20:11:14.133Z
868,2023-10-14,"Payment for Bank Charges expenses",Expenses,119532.00,TWOENTRY,51,8,2,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:14.133Z,DEMO@sunday.adegboye,2024-09-16T20:11:14.133Z
869,2023-10-15,"Savings by Art Venere",Savings,251369.00,TWOENTRY,7,19,2,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:14.133Z,DEMO@sunday.adegboye,2024-09-16T20:11:14.133Z
870,2023-10-16,"Savings by Sage Wieser",Savings,730087.00,TWOENTRY,7,19,2,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:14.134Z,DEMO@sunday.adegboye,2024-09-16T20:11:14.134Z
871,2023-10-16,"Payment for Repairs and Maintenance expenses",Expenses,52869.00,TWOENTRY,39,8,2,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:14.134Z,DEMO@sunday.adegboye,2024-09-16T20:11:14.134Z
872,2023-10-17,"Payment for Legal and Other Professional Fees expenses",Expenses,262442.00,TWOENTRY,53,7,2,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:14.134Z,DEMO@sunday.adegboye,2024-09-16T20:11:14.134Z
873,2023-10-17,"Payment for Rents expenses",Expenses,60006.00,TWOENTRY,40,7,2,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:14.134Z,DEMO@sunday.adegboye,2024-09-16T20:11:14.134Z
874,2023-10-18,"Payment for Rents expenses",Expenses,176938.00,TWOENTRY,40,8,2,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:14.134Z,DEMO@sunday.adegboye,2024-09-16T20:11:14.134Z
875,2023-10-20,"Payment for Repairs and Maintenance expenses",Expenses,260397.00,TWOENTRY,39,7,2,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:14.134Z,DEMO@sunday.adegboye,2024-09-16T20:11:14.134Z
876,2023-10-20,"Payment for Donation expenses",Expenses,289140.00,TWOENTRY,49,7,2,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:14.134Z,DEMO@sunday.adegboye,2024-09-16T20:11:14.134Z
877,2023-10-20,"Payment for Audit Fees expenses",Expenses,121809.00,TWOENTRY,47,8,2,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:14.134Z,DEMO@sunday.adegboye,2024-09-16T20:11:14.134Z
878,2023-10-20,"Payment for Printing And Stationeries expenses",Expenses,284254.00,TWOENTRY,42,7,2,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:14.134Z,DEMO@sunday.adegboye,2024-09-16T20:11:14.134Z
879,2023-10-21,"Payment for Travelling and Accommodation expenses",Expenses,289654.00,TWOENTRY,43,8,2,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:14.134Z,DEMO@sunday.adegboye,2024-09-16T20:11:14.134Z
880,2023-10-22,"Payment for Motor Running expenses expenses",Expenses,331372.00,TWOENTRY,38,8,2,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:14.134Z,DEMO@sunday.adegboye,2024-09-16T20:11:14.134Z
881,2023-10-23,"Payment for Repairs and Maintenance expenses",Expenses,273503.00,TWOENTRY,39,8,2,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:14.134Z,DEMO@sunday.adegboye,2024-09-16T20:11:14.134Z
882,2023-10-25,"Loan repayment by Mitsue Tollner","Loan repayment",120120.00,TWOENTRY,8,13,2,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:14.134Z,DEMO@sunday.adegboye,2024-09-16T20:11:14.134Z
883,2023-10-25,"Loan repayment by Kris Marrier","Loan repayment",150700.00,TWOENTRY,7,13,2,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:14.134Z,DEMO@sunday.adegboye,2024-09-16T20:11:14.134Z
884,2023-10-25,"Loan repayment by Simona Morasca","Loan repayment",163460.00,TWOENTRY,8,13,2,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:14.134Z,DEMO@sunday.adegboye,2024-09-16T20:11:14.134Z
885,2023-10-25,"Loan repayment by Sage Wieser","Loan repayment",189420.00,TWOENTRY,8,13,2,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:14.134Z,DEMO@sunday.adegboye,2024-09-16T20:11:14.134Z
886,2023-10-25,"Loan repayment by James Butt","Loan repayment",136840.00,TWOENTRY,7,13,2,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:14.134Z,DEMO@sunday.adegboye,2024-09-16T20:11:14.134Z
887,2023-10-25,"Loan repayment by Lenna Paprocki","Loan repayment",132660.00,TWOENTRY,8,13,2,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:14.134Z,DEMO@sunday.adegboye,2024-09-16T20:11:14.134Z
888,2023-10-25,"Loan repayment by Art Venere","Loan repayment",196680.00,TWOENTRY,7,13,2,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:14.134Z,DEMO@sunday.adegboye,2024-09-16T20:11:14.134Z
889,2023-10-25,"Loan repayment by Leota Dilliard","Loan repayment",184360.00,TWOENTRY,7,13,2,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:14.134Z,DEMO@sunday.adegboye,2024-09-16T20:11:14.134Z
890,2023-10-25,"Loan repayment by Josephine Darakjy","Loan repayment",177540.00,TWOENTRY,7,13,2,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:14.134Z,DEMO@sunday.adegboye,2024-09-16T20:11:14.134Z
891,2023-10-25,"Loan repayment by Donette Foller","Loan repayment",200420.00,TWOENTRY,8,13,2,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:14.134Z,DEMO@sunday.adegboye,2024-09-16T20:11:14.134Z
892,2023-10-29,"Payment for Telephone and Postages expenses",Expenses,56949.00,TWOENTRY,44,8,2,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:14.134Z,DEMO@sunday.adegboye,2024-09-16T20:11:14.134Z
893,2023-10-30,"Payment for Insurance Premium expenses",Expenses,308166.00,TWOENTRY,37,7,2,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:14.134Z,DEMO@sunday.adegboye,2024-09-16T20:11:14.134Z
894,2023-10-31,"Savings by James Butt",Savings,104966.00,TWOENTRY,7,19,2,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:14.134Z,DEMO@sunday.adegboye,2024-09-16T20:11:14.134Z
895,2023-11-02,"Savings by Leota Dilliard",Savings,351276.00,TWOENTRY,8,19,2,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:14.134Z,DEMO@sunday.adegboye,2024-09-16T20:11:14.134Z
896,2023-11-03,"Savings by Art Venere",Savings,326712.00,TWOENTRY,7,19,2,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:14.134Z,DEMO@sunday.adegboye,2024-09-16T20:11:14.134Z
897,2023-11-03,"Savings by Sage Wieser",Savings,537239.00,TWOENTRY,8,19,2,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:14.134Z,DEMO@sunday.adegboye,2024-09-16T20:11:14.134Z
898,2023-11-05,"Savings by Leota Dilliard",Savings,303419.00,TWOENTRY,8,19,2,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:14.134Z,DEMO@sunday.adegboye,2024-09-16T20:11:14.134Z
899,2023-11-05,"Savings by Sage Wieser",Savings,235980.00,TWOENTRY,7,19,2,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:14.134Z,DEMO@sunday.adegboye,2024-09-16T20:11:14.134Z
900,2023-11-07,"Savings by Lenna Paprocki",Savings,188829.00,TWOENTRY,7,19,2,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:14.134Z,DEMO@sunday.adegboye,2024-09-16T20:11:14.134Z
901,2023-11-08,"Payment for Electricity expenses",Expenses,60434.00,TWOENTRY,41,7,2,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:14.134Z,DEMO@sunday.adegboye,2024-09-16T20:11:14.134Z
902,2023-11-09,"Loan repayment by Mitsue Tollner","Loan repayment",120120.00,TWOENTRY,7,13,2,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:14.134Z,DEMO@sunday.adegboye,2024-09-16T20:11:14.134Z
903,2023-11-09,"Loan repayment by Kris Marrier","Loan repayment",150700.00,TWOENTRY,7,13,2,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:14.134Z,DEMO@sunday.adegboye,2024-09-16T20:11:14.134Z
904,2023-11-09,"Loan repayment by Simona Morasca","Loan repayment",163460.00,TWOENTRY,7,13,2,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:14.134Z,DEMO@sunday.adegboye,2024-09-16T20:11:14.134Z
905,2023-11-09,"Loan repayment by Sage Wieser","Loan repayment",189420.00,TWOENTRY,8,13,2,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:14.134Z,DEMO@sunday.adegboye,2024-09-16T20:11:14.134Z
906,2023-11-09,"Loan repayment by James Butt","Loan repayment",136840.00,TWOENTRY,7,13,2,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:14.134Z,DEMO@sunday.adegboye,2024-09-16T20:11:14.134Z
907,2023-11-09,"Loan repayment by Lenna Paprocki","Loan repayment",132660.00,TWOENTRY,7,13,2,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:14.134Z,DEMO@sunday.adegboye,2024-09-16T20:11:14.134Z
908,2023-11-09,"Loan repayment by Leota Dilliard","Loan repayment",184360.00,TWOENTRY,8,13,2,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:14.134Z,DEMO@sunday.adegboye,2024-09-16T20:11:14.134Z
909,2023-11-09,"Loan repayment by Art Venere","Loan repayment",196680.00,TWOENTRY,8,13,2,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:14.134Z,DEMO@sunday.adegboye,2024-09-16T20:11:14.134Z
910,2023-11-09,"Loan repayment by Josephine Darakjy","Loan repayment",177540.00,TWOENTRY,8,13,2,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:14.134Z,DEMO@sunday.adegboye,2024-09-16T20:11:14.134Z
911,2023-11-09,"Loan repayment by Donette Foller","Loan repayment",200420.00,TWOENTRY,7,13,2,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:14.135Z,DEMO@sunday.adegboye,2024-09-16T20:11:14.135Z
912,2023-11-10,"Payment for Rents expenses",Expenses,25985.00,TWOENTRY,40,7,2,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:14.135Z,DEMO@sunday.adegboye,2024-09-16T20:11:14.135Z
913,2023-11-11,"Savings by Art Venere",Savings,515872.00,TWOENTRY,7,19,2,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:14.135Z,DEMO@sunday.adegboye,2024-09-16T20:11:14.135Z
914,2023-11-11,"Savings by Donette Foller",Savings,728446.00,TWOENTRY,7,19,2,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:14.135Z,DEMO@sunday.adegboye,2024-09-16T20:11:14.135Z
915,2023-11-11,"Savings by Kris Marrier",Savings,664252.00,TWOENTRY,7,19,2,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:14.135Z,DEMO@sunday.adegboye,2024-09-16T20:11:14.135Z
916,2023-11-13,"Payment for Bank Charges expenses",Expenses,347962.00,TWOENTRY,51,7,2,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:14.135Z,DEMO@sunday.adegboye,2024-09-16T20:11:14.135Z
917,2023-11-16,"Savings by Josephine Darakjy",Savings,494977.00,TWOENTRY,8,19,2,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:14.135Z,DEMO@sunday.adegboye,2024-09-16T20:11:14.135Z
918,2023-11-17,"Savings by Kris Marrier",Savings,424619.00,TWOENTRY,7,19,2,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:14.135Z,DEMO@sunday.adegboye,2024-09-16T20:11:14.135Z
919,2023-11-18,"Savings by Donette Foller",Savings,595190.00,TWOENTRY,8,19,2,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:14.135Z,DEMO@sunday.adegboye,2024-09-16T20:11:14.135Z
920,2023-11-18,"Savings by Sage Wieser",Savings,37016.00,TWOENTRY,7,19,2,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:14.135Z,DEMO@sunday.adegboye,2024-09-16T20:11:14.135Z
921,2023-11-18,"Payment for Rents expenses",Expenses,45185.00,TWOENTRY,40,8,2,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:14.135Z,DEMO@sunday.adegboye,2024-09-16T20:11:14.135Z
922,2023-11-24,"Loan repayment by Mitsue Tollner","Loan repayment",120120.00,TWOENTRY,7,13,2,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:14.135Z,DEMO@sunday.adegboye,2024-09-16T20:11:14.135Z
923,2023-11-24,"Loan repayment by Simona Morasca","Loan repayment",163460.00,TWOENTRY,7,13,2,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:14.135Z,DEMO@sunday.adegboye,2024-09-16T20:11:14.135Z
924,2023-11-24,"Loan repayment by Sage Wieser","Loan repayment",189420.00,TWOENTRY,7,13,2,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:14.135Z,DEMO@sunday.adegboye,2024-09-16T20:11:14.135Z
925,2023-11-24,"Loan repayment by Kris Marrier","Loan repayment",150700.00,TWOENTRY,7,13,2,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:14.135Z,DEMO@sunday.adegboye,2024-09-16T20:11:14.135Z
926,2023-11-24,"Loan repayment by James Butt","Loan repayment",136840.00,TWOENTRY,7,13,2,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:14.135Z,DEMO@sunday.adegboye,2024-09-16T20:11:14.135Z
927,2023-11-24,"Loan repayment by Lenna Paprocki","Loan repayment",132660.00,TWOENTRY,8,13,2,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:14.135Z,DEMO@sunday.adegboye,2024-09-16T20:11:14.135Z
928,2023-11-24,"Loan repayment by Art Venere","Loan repayment",196680.00,TWOENTRY,7,13,2,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:14.135Z,DEMO@sunday.adegboye,2024-09-16T20:11:14.135Z
929,2023-11-24,"Loan repayment by Leota Dilliard","Loan repayment",184360.00,TWOENTRY,7,13,2,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:14.135Z,DEMO@sunday.adegboye,2024-09-16T20:11:14.135Z
930,2023-11-24,"Loan repayment by Josephine Darakjy","Loan repayment",177540.00,TWOENTRY,8,13,2,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:14.135Z,DEMO@sunday.adegboye,2024-09-16T20:11:14.135Z
931,2023-11-25,"Savings by Mitsue Tollner",Savings,74405.00,TWOENTRY,8,19,2,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:14.135Z,DEMO@sunday.adegboye,2024-09-16T20:11:14.135Z
932,2023-11-25,"Savings by James Butt",Savings,544343.00,TWOENTRY,8,19,2,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:14.135Z,DEMO@sunday.adegboye,2024-09-16T20:11:14.135Z
933,2023-11-26,"Savings by Mitsue Tollner",Savings,504965.00,TWOENTRY,7,19,2,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:14.135Z,DEMO@sunday.adegboye,2024-09-16T20:11:14.135Z
934,2023-11-27,"Savings by Mitsue Tollner",Savings,393440.00,TWOENTRY,7,19,2,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:14.135Z,DEMO@sunday.adegboye,2024-09-16T20:11:14.135Z
935,2023-11-27,"Savings by Donette Foller",Savings,482790.00,TWOENTRY,8,19,2,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:14.135Z,DEMO@sunday.adegboye,2024-09-16T20:11:14.135Z
936,2023-11-29,"Savings by Donette Foller",Savings,777932.00,TWOENTRY,8,19,2,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:14.135Z,DEMO@sunday.adegboye,2024-09-16T20:11:14.135Z
937,2023-11-29,"Payment for Insurance Premium expenses",Expenses,67730.00,TWOENTRY,37,8,2,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:14.135Z,DEMO@sunday.adegboye,2024-09-16T20:11:14.135Z
938,2023-11-30,"Savings by Art Venere",Savings,718311.00,TWOENTRY,7,19,2,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:14.135Z,DEMO@sunday.adegboye,2024-09-16T20:11:14.135Z
939,2023-12-04,"Savings by Mitsue Tollner",Savings,744047.00,TWOENTRY,8,19,2,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:14.135Z,DEMO@sunday.adegboye,2024-09-16T20:11:14.135Z
940,2023-12-04,"Payment for Donation expenses",Expenses,55856.00,TWOENTRY,49,8,2,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:14.135Z,DEMO@sunday.adegboye,2024-09-16T20:11:14.135Z
941,2023-12-04,"Payment for Travelling and Accommodation expenses",Expenses,218410.00,TWOENTRY,43,8,2,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:14.135Z,DEMO@sunday.adegboye,2024-09-16T20:11:14.135Z
942,2023-12-04,"Payment for Rents expenses",Expenses,271680.00,TWOENTRY,40,7,2,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:14.135Z,DEMO@sunday.adegboye,2024-09-16T20:11:14.135Z
943,2023-12-06,"Payment for Motor Running expenses expenses",Expenses,28002.00,TWOENTRY,38,7,2,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:14.135Z,DEMO@sunday.adegboye,2024-09-16T20:11:14.135Z
944,2023-12-09,"Loan principal and interest of 600600 fully reapid by Mitsue Tollner","Loan repayment",120120.00,TWOENTRY,7,13,2,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:14.135Z,DEMO@sunday.adegboye,2024-09-16T20:11:14.135Z
945,2023-12-09,"Loan principal and interest of 947100 fully reapid by Sage Wieser","Loan repayment",189420.00,TWOENTRY,8,13,2,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:14.135Z,DEMO@sunday.adegboye,2024-09-16T20:11:14.135Z
946,2023-12-09,"Loan principal and interest of 817300 fully reapid by Simona Morasca","Loan repayment",163460.00,TWOENTRY,8,13,2,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:14.135Z,DEMO@sunday.adegboye,2024-09-16T20:11:14.135Z
947,2023-12-09,"Loan principal and interest of 753500 fully reapid by Kris Marrier","Loan repayment",150700.00,TWOENTRY,7,13,2,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:14.135Z,DEMO@sunday.adegboye,2024-09-16T20:11:14.135Z
948,2023-12-09,"Loan principal and interest of 684200 fully reapid by James Butt","Loan repayment",136840.00,TWOENTRY,8,13,2,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:14.135Z,DEMO@sunday.adegboye,2024-09-16T20:11:14.135Z
949,2023-12-09,"Loan principal and interest of 663300 fully reapid by Lenna Paprocki","Loan repayment",132660.00,TWOENTRY,8,13,2,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:14.135Z,DEMO@sunday.adegboye,2024-09-16T20:11:14.135Z
950,2023-12-09,"Loan principal and interest of 983400 fully reapid by Art Venere","Loan repayment",196680.00,TWOENTRY,8,13,2,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:14.135Z,DEMO@sunday.adegboye,2024-09-16T20:11:14.135Z
951,2023-12-09,"Loan principal and interest of 921800 fully reapid by Leota Dilliard","Loan repayment",184360.00,TWOENTRY,8,13,2,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:14.135Z,DEMO@sunday.adegboye,2024-09-16T20:11:14.135Z
952,2023-12-09,"Loan principal and interest of 887700 fully reapid by Josephine Darakjy","Loan repayment",177540.00,TWOENTRY,7,13,2,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:14.135Z,DEMO@sunday.adegboye,2024-09-16T20:11:14.136Z
953,2023-12-11,"Savings by Leota Dilliard",Savings,140148.00,TWOENTRY,8,19,2,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:14.136Z,DEMO@sunday.adegboye,2024-09-16T20:11:14.136Z
954,2023-12-11,"Savings by Leota Dilliard",Savings,681824.00,TWOENTRY,7,19,2,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:14.136Z,DEMO@sunday.adegboye,2024-09-16T20:11:14.136Z
955,2023-12-11,"Payment for Bank Charges expenses",Expenses,234864.00,TWOENTRY,51,7,2,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:14.136Z,DEMO@sunday.adegboye,2024-09-16T20:11:14.136Z
956,2023-12-12,"Payment for Repairs and Maintenance expenses",Expenses,173761.00,TWOENTRY,39,8,2,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:14.136Z,DEMO@sunday.adegboye,2024-09-16T20:11:14.136Z
957,2023-12-15,"Savings by Josephine Darakjy",Savings,38320.00,TWOENTRY,7,19,2,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:14.136Z,DEMO@sunday.adegboye,2024-09-16T20:11:14.136Z
958,2023-12-15,"Payment for Rents expenses",Expenses,168504.00,TWOENTRY,40,8,2,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:14.136Z,DEMO@sunday.adegboye,2024-09-16T20:11:14.136Z
959,2023-12-19,"Savings by Simona Morasca",Savings,52162.00,TWOENTRY,7,19,2,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:14.136Z,DEMO@sunday.adegboye,2024-09-16T20:11:14.136Z
960,2023-12-21,"Savings by Sage Wieser",Savings,445909.00,TWOENTRY,8,19,2,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:14.136Z,DEMO@sunday.adegboye,2024-09-16T20:11:14.136Z
961,2023-12-22,"Savings by Simona Morasca",Savings,335672.00,TWOENTRY,7,19,2,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:14.136Z,DEMO@sunday.adegboye,2024-09-16T20:11:14.136Z
962,2023-12-22,"Savings by Mitsue Tollner",Savings,102246.00,TWOENTRY,7,19,2,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:14.136Z,DEMO@sunday.adegboye,2024-09-16T20:11:14.136Z
963,2023-12-22,"Payment for Bank Charges expenses",Expenses,87473.00,TWOENTRY,51,7,2,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:14.136Z,DEMO@sunday.adegboye,2024-09-16T20:11:14.136Z
964,2023-12-24,"Another loan to Mitsue Tollner","New Loan",833000.00,TWOENTRY,13,7,2,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:14.136Z,DEMO@sunday.adegboye,2024-09-16T20:11:14.136Z
